host_id,host_name,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price_category
48153723,Dana,Brooklyn,40.7079,-73.96609,Private room,70,7,8,0.43,1,0,cheap
107455767,Guelma,Queens,40.65429,-73.73432,Private room,45,30,34,1.52,5,90,cheap
23254455,Chandra,Brooklyn,40.6866,-73.96761,Private room,88,2,0,0.0,1,0,cheap
96064985,Milica,Manhattan,40.77954,-73.94788,Private room,89,3,9,1.03,1,18,cheap
107455767,Guelma,Queens,40.65251,-73.7365,Private room,42,7,21,0.94,5,297,cheap
19848344,Mauro,Brooklyn,40.6473,-73.96245,Private room,50,2,10,0.97,1,178,cheap
51447852,Dana,Manhattan,40.77998,-73.98218,Shared room,62,1,10,0.45,1,0,cheap
76104209,Rated,Manhattan,40.7507,-73.97086,Entire home/apt,175,30,0,0.0,33,365,expensive
46120364,Nate,Brooklyn,40.70926,-73.95515,Private room,76,1,9,0.4,1,310,cheap
76104209,Rated,Manhattan,40.75161,-73.97017,Entire home/apt,175,30,0,0.0,33,365,expensive
28337487,Sebastian,Manhattan,40.84962,-73.94011,Private room,60,1,11,0.49,1,0,cheap
1180050,Shawn,Brooklyn,40.6918,-73.95151,Entire home/apt,200,4,2,0.09,1,0,expensive
76104209,Rated,Manhattan,40.75145,-73.97011,Entire home/apt,175,30,0,0.0,33,365,expensive
148663392,Juan David,Queens,40.70305,-73.82687,Private room,55,2,10,0.46,1,6,cheap
76104209,Rated,Manhattan,40.7518,-73.97074,Entire home/apt,220,30,0,0.0,33,365,expensive
42154911,Hannah,Manhattan,40.82992,-73.94563,Shared room,60,2,1,0.04,2,0,cheap
80897490,Steven,Brooklyn,40.69099,-73.92657,Private room,50,1,1,0.04,1,0,cheap
76104209,Rated,Manhattan,40.74978,-73.96977,Entire home/apt,175,30,0,0.0,33,365,expensive
36170398,Jeff,Manhattan,40.82673,-73.94633,Entire home/apt,75,30,0,0.0,1,32,cheap
94404356,Jonathan,Brooklyn,40.71972,-73.94337,Entire home/apt,250,3,3,0.14,2,0,expensive
6394738,Lindsay,Brooklyn,40.70574,-73.92289,Private room,85,1,14,0.62,2,0,cheap
2739935,Brooke,Manhattan,40.72894,-74.00018,Entire home/apt,174,3,4,0.19,1,0,expensive
148686255,Jaime,Brooklyn,40.70484,-73.92646,Private room,100,4,6,0.28,1,0,cheap
148689791,Katherine,Manhattan,40.72475,-73.97788,Entire home/apt,260,30,0,0.0,1,330,expensive
148692231,Mel  Ruth,Queens,40.71534,-73.85828,Private room,75,3,20,0.95,1,48,cheap
9663247,Roland,Brooklyn,40.68371,-73.9405,Entire home/apt,160,3,20,0.94,1,136,medium
24417778,Auni Masroor,Brooklyn,40.67927,-73.94758,Private room,88,4,1,0.05,1,0,cheap
148705627,Jonathan,Queens,40.70141,-73.90291,Entire home/apt,170,18,14,0.64,2,141,expensive
312276,Brian,Brooklyn,40.7112,-73.95886,Private room,95,2,24,1.08,1,0,cheap
73066515,Nick,Brooklyn,40.69387,-73.94688,Private room,62,3,51,2.3,3,108,cheap
146030957,Bryan,Queens,40.77028,-73.92112,Private room,45,5,20,0.89,1,16,cheap
51501835,Jeniffer,Manhattan,40.76354,-73.99283,Entire home/apt,100,30,3,0.21,31,270,cheap
148681567,Dinara,Queens,40.74823,-73.91456,Private room,60,4,1,0.05,1,0,cheap
22066372,Hutch,Manhattan,40.76401,-73.95929,Entire home/apt,211,7,29,1.34,1,237,expensive
28999705,Maiya,Brooklyn,40.68064,-73.97657,Entire home/apt,100,3,4,0.18,1,0,cheap
32502340,Moya,Manhattan,40.8055,-73.95478,Entire home/apt,125,6,8,0.36,1,0,medium
10388662,Frances,Manhattan,40.71515,-73.99863,Entire home/apt,145,4,13,0.63,1,86,medium
6423626,Jennifer,Manhattan,40.80044,-73.95139,Private room,50,28,12,0.62,1,39,cheap
35645777,Yomi,Brooklyn,40.68251,-73.94102,Entire home/apt,175,2,18,0.81,1,0,expensive
76104209,Rated,Manhattan,40.75014,-73.97001,Entire home/apt,175,30,0,0.0,33,365,expensive
94713722,Joy,Queens,40.69044,-73.75489,Entire home/apt,246,2,3,0.15,4,359,expensive
4982459,Mariana,Brooklyn,40.65247,-73.96399,Private room,44,3,1,0.05,3,0,cheap
148812441,Emily,Manhattan,40.72653,-73.98539,Entire home/apt,99,1,33,1.5,1,269,cheap
57049951,Eliahu,Manhattan,40.81316,-73.95176,Private room,69,2,2,0.1,9,365,cheap
21066170,David,Manhattan,40.80605,-73.94889,Entire home/apt,150,5,14,0.67,1,16,medium
83786650,Bridge,Manhattan,40.76141,-73.96265,Entire home/apt,125,50,0,0.0,8,176,medium
69034515,Alexandra,Brooklyn,40.70353,-73.9288,Private room,80,4,0,0.0,1,0,cheap
8833868,Susan,Manhattan,40.85663,-73.93564,Private room,50,4,22,1.46,1,42,cheap
57049951,Eliahu,Manhattan,40.81404,-73.95233,Private room,69,2,15,0.7,9,116,cheap
2650097,Jennifer,Brooklyn,40.66273,-73.99384,Entire home/apt,58,4,10,0.45,1,0,cheap
148897644,Patrick,Brooklyn,40.6679,-73.93976,Private room,65,1,0,0.0,1,0,cheap
106863782,Mariarosa,Manhattan,40.85148,-73.9301,Entire home/apt,175,2,2,0.09,1,0,expensive
11525399,Kellie,Manhattan,40.81717,-73.93856,Private room,100,6,21,0.96,1,87,cheap
1020539,Dominique,Manhattan,40.7263,-73.98432,Private room,120,1,2,0.28,2,0,medium
49154612,Lindsay,Brooklyn,40.71823,-73.94093,Private room,48,2,3,0.14,1,0,cheap
148958163,Charles,Bronx,40.89685,-73.85382,Shared room,55,1,0,0.0,1,0,cheap
148960265,Randy,Manhattan,40.87618,-73.91266,Private room,93,2,7,0.32,3,0,cheap
94713722,Joy,Queens,40.68998,-73.75477,Private room,60,2,23,1.23,4,0,cheap
69546339,Michael,Brooklyn,40.70246,-73.92417,Private room,42,4,6,0.27,2,0,cheap
48404386,Eric,Queens,40.72684,-73.86409,Private room,40,4,0,0.0,1,0,cheap
106555852,Zaza,Manhattan,40.79711,-73.93255,Private room,88,2,34,1.53,1,86,cheap
44459590,Ian,Brooklyn,40.70015,-73.93951,Shared room,85,1,0,0.0,1,0,cheap
24796602,WeslyJessica,Brooklyn,40.67262,-73.92534,Private room,60,2,41,1.88,4,320,cheap
148960265,Randy,Manhattan,40.87519,-73.91245,Private room,65,2,5,0.23,3,112,cheap
5990565,Fiona,Brooklyn,40.68361,-73.93883,Private room,76,3,6,0.27,1,0,cheap
2648270,Jaweer,Brooklyn,40.68462,-73.93724,Entire home/apt,74,4,1,0.05,1,0,cheap
149071197,Sydnee,Manhattan,40.8204,-73.93867,Private room,50,1,2,0.09,1,0,cheap
106894257,Avihay,Queens,40.77039,-73.92626,Entire home/apt,93,7,1,0.05,1,0,cheap
69992824,Christian,Brooklyn,40.68181,-73.94214,Entire home/apt,250,1,3,0.14,1,51,expensive
10538579,Cyrus,Manhattan,40.73476,-74.00477,Entire home/apt,269,4,10,0.47,1,10,expensive
145872703,Cesar,Manhattan,40.81968,-73.95831,Private room,70,1,36,1.65,2,169,cheap
29516183,Ruben,Brooklyn,40.73595,-73.95423,Private room,90,5,3,0.14,1,0,cheap
302544,Tess,Manhattan,40.71569,-73.99421,Entire home/apt,250,2,9,0.46,1,41,expensive
30384194,Patricio,Queens,40.75713,-73.91334,Private room,99,3,1,0.05,2,328,cheap
141052003,Nicole,Queens,40.68496,-73.78194,Private room,55,1,5,0.27,4,155,cheap
3607821,Julia,Manhattan,40.72553,-73.98012,Entire home/apt,149,2,5,0.23,1,0,medium
6383939,Michael,Queens,40.76304,-73.90785,Private room,45,21,9,0.56,1,58,cheap
77750223,Mercedes,Bronx,40.81645,-73.86355,Private room,40,3,10,0.46,2,156,cheap
11589542,Michael,Brooklyn,40.72228,-73.94817,Private room,135,2,2,0.09,1,0,medium
149147829,Kaylin,Bronx,40.83257,-73.91245,Shared room,45,1,0,0.0,1,0,cheap
7913159,Cait,Manhattan,40.84566,-73.93998,Entire home/apt,75,3,3,0.14,1,0,cheap
29766155,Miero,Manhattan,40.80099,-73.95105,Entire home/apt,200,1,0,0.0,1,0,expensive
1143503,Tina,Brooklyn,40.65457,-73.97512,Entire home/apt,145,3,1,0.05,1,0,medium
45935256,Bradley,Manhattan,40.74294,-73.98137,Entire home/apt,160,1,5,0.23,1,0,medium
148737806,Daré,Queens,40.6622,-73.73135,Private room,58,1,45,2.02,2,84,cheap
28341776,Josh,Brooklyn,40.68265,-73.97754,Private room,120,3,5,0.23,2,0,medium
12972780,Ismail,Queens,40.7623,-73.91645,Private room,80,2,26,1.18,2,364,cheap
87024253,Miguel,Brooklyn,40.67935,-73.9723,Entire home/apt,115,2,7,0.32,1,0,medium
76104209,Rated,Manhattan,40.77981,-73.96031,Entire home/apt,220,30,0,0.0,33,334,expensive
76104209,Rated,Manhattan,40.78098,-73.95854,Entire home/apt,225,30,0,0.0,33,315,expensive
95416322,Renee,Queens,40.7281,-73.84886,Entire home/apt,100,2,18,0.82,1,0,cheap
76104209,Rated,Manhattan,40.78015,-73.95852,Entire home/apt,225,30,0,0.0,33,346,expensive
25718914,Ainslie And John,Brooklyn,40.66174,-73.95496,Private room,110,2,43,1.94,2,182,medium
27601846,Kristin,Manhattan,40.80344,-73.95513,Entire home/apt,183,2,3,0.13,1,37,expensive
37038571,Haniel,Manhattan,40.79796,-73.97255,Entire home/apt,250,2,1,0.05,1,0,expensive
12099193,Alex,Brooklyn,40.73658,-73.95418,Entire home/apt,275,2,0,0.0,1,0,expensive
1334160,Andrea,Brooklyn,40.67729,-73.96535,Private room,120,5,37,1.71,1,135,medium
6433797,Marlon,Manhattan,40.74039,-74.00029,Private room,89,2,1,0.05,1,0,cheap
149294813,Maggy,Brooklyn,40.62365,-73.93171,Entire home/apt,100,3,17,1.64,1,89,cheap
149296548,Eli,Brooklyn,40.69653,-73.91492,Private room,59,3,29,1.3,1,63,cheap
74633496,Justine,Bronx,40.85751,-73.90805,Private room,45,3,12,0.54,5,365,cheap
28589041,Frankie,Brooklyn,40.69332,-73.95085,Private room,50,1,1,0.05,2,0,cheap
463061,Lise,Queens,40.69621,-73.8502,Private room,49,2,8,0.51,2,96,cheap
4732049,Sabrina,Brooklyn,40.68592,-73.98181,Entire home/apt,275,1,7,0.43,1,129,expensive
149333702,Melissa,Manhattan,40.84381,-73.9385,Entire home/apt,125,2,4,0.19,1,0,medium
66096509,Eric,Manhattan,40.79398,-73.94159,Entire home/apt,300,2,14,0.91,1,179,expensive
127726348,Chris,Brooklyn,40.72917,-73.95131,Entire home/apt,145,30,44,2.07,1,205,medium
76104209,Rated,Manhattan,40.77123,-73.95041,Entire home/apt,243,30,0,0.0,33,284,expensive
149394434,Jeanette,Queens,40.7025,-73.90985,Private room,23,1,0,0.0,1,0,cheap
12568104,Brielle,Brooklyn,40.71353,-73.96453,Private room,60,3,1,0.06,1,0,cheap
76104209,Rated,Manhattan,40.70849,-74.01486,Entire home/apt,181,30,0,0.0,33,329,expensive
145878384,Denise,Brooklyn,40.67139,-73.93131,Private room,70,5,11,0.6,7,278,cheap
148544231,Khalif,Manhattan,40.80671,-73.95382,Private room,53,3,5,0.23,2,89,cheap
1939209,Farrel,Bronx,40.835,-73.91114,Private room,60,4,30,1.38,2,179,cheap
136104359,Bonissat,Bronx,40.83497,-73.9189,Private room,35,7,32,1.68,1,50,cheap
42419832,Zachary,Queens,40.76271,-73.92213,Entire home/apt,179,3,5,0.23,1,0,expensive
145878384,Denise,Brooklyn,40.67302,-73.93143,Private room,65,4,17,0.76,7,303,cheap
4123240,Rhianna,Brooklyn,40.67064,-73.9476,Private room,75,4,2,0.09,1,0,cheap
149475464,Rubén,Brooklyn,40.70732,-73.94385,Entire home/apt,90,2,13,0.59,1,6,cheap
1651791,Juliana,Manhattan,40.73145,-74.00184,Private room,114,1,10,0.47,1,0,medium
149483822,M,Queens,40.75918,-73.82922,Entire home/apt,111,3,22,0.99,1,96,medium
123370360,Brandon,Queens,40.77691,-73.92662,Entire home/apt,95,3,6,0.28,1,15,cheap
36998610,Cat,Manhattan,40.73127,-73.99939,Entire home/apt,220,1,1,0.05,1,0,expensive
111969257,Jae,Brooklyn,40.71725,-73.9438,Private room,99,5,15,0.71,3,0,cheap
144687507,Mirko,Brooklyn,40.64706,-73.96057,Private room,93,30,1,0.63,1,0,cheap
137264725,Gulcin,Manhattan,40.71364,-73.99153,Private room,50,1,42,1.91,4,257,cheap
107434423,Blueground,Manhattan,40.7451,-73.97915,Entire home/apt,308,30,0,0.0,232,156,expensive
87562955,Kennedy,Brooklyn,40.69813,-73.91991,Private room,35,7,1,0.05,1,0,cheap
32626265,Jorge,Manhattan,40.78539,-73.95056,Entire home/apt,150,2,13,0.69,1,0,medium
57160283,Stephon,Brooklyn,40.68328,-73.93719,Entire home/apt,75,2,20,0.9,1,0,cheap
84932767,Abigail,Manhattan,40.78717,-73.96806,Entire home/apt,150,1,24,1.08,1,27,medium
149618690,Tunzil,Bronx,40.90356,-73.84172,Private room,59,1,11,0.5,1,35,cheap
34692684,Spiritt,Manhattan,40.72737,-73.98815,Private room,140,2,0,0.0,1,0,medium
141931484,Xie,Brooklyn,40.63295,-73.89202,Private room,75,2,19,1.23,3,331,cheap
56391145,Eric,Brooklyn,40.72393,-73.95347,Entire home/apt,184,2,0,0.0,2,0,expensive
120762452,Stanley,Manhattan,40.74814,-73.97554,Entire home/apt,175,30,1,0.09,50,365,expensive
105828086,Nikki,Brooklyn,40.64108,-73.96378,Private room,75,2,25,1.16,4,0,cheap
149707913,Christian,Manhattan,40.77426,-73.94893,Entire home/apt,80,5,0,0.0,1,0,cheap
7365834,Alex,Brooklyn,40.58102,-73.95782,Entire home/apt,137,2,2,0.3,5,350,medium
29867167,Jamal,Manhattan,40.74821,-74.0018,Private room,95,1,17,0.78,1,0,cheap
23005126,Juan,Queens,40.71768,-73.77308,Private room,125,3,0,0.0,1,363,medium
526338,Frederick,Brooklyn,40.69566,-73.91314,Entire home/apt,115,1,22,1.01,1,0,medium
84562428,Liliana,Queens,40.73715,-73.84792,Private room,45,5,18,0.83,2,80,cheap
125588995,Elliot,Bronx,40.82638,-73.92225,Private room,55,1,46,2.16,1,46,cheap
127887992,Stephanie,Brooklyn,40.69102,-73.94898,Entire home/apt,180,4,2,0.09,1,0,expensive
24639450,Sean,Queens,40.6988,-73.90725,Private room,55,2,0,0.0,1,0,cheap
13462349,Elvis,Manhattan,40.7469,-73.99494,Entire home/apt,200,2,40,1.81,1,288,expensive
49700889,Sarah,Brooklyn,40.68071,-73.91873,Entire home/apt,70,1,15,0.69,1,0,cheap
2707299,Samera,Brooklyn,40.68332,-73.99084,Entire home/apt,125,5,40,1.84,1,88,medium
15271873,Beth,Manhattan,40.76117,-73.96104,Entire home/apt,150,7,5,0.8,1,25,medium
41499146,Arata,Manhattan,40.8062,-73.95528,Entire home/apt,164,2,11,0.51,1,18,expensive
15246227,Lola,Queens,40.76059,-73.92168,Private room,101,1,0,0.0,1,0,medium
5278391,Ashley,Brooklyn,40.71706,-73.94091,Private room,60,2,3,0.34,2,1,cheap
149867246,Medea,Brooklyn,40.62191,-73.93428,Entire home/apt,130,2,35,1.59,2,357,medium
149864933,Mauricio,Queens,40.764,-73.88718,Private room,150,2,0,0.0,1,83,medium
36920690,Nik,Brooklyn,40.71244,-73.94384,Entire home/apt,114,6,2,0.11,1,0,medium
3905466,Stefanie,Brooklyn,40.68657,-73.96003,Entire home/apt,250,3,3,0.16,1,0,expensive
104836016,Qingming,Brooklyn,40.64099,-73.98029,Entire home/apt,99,2,32,1.45,4,153,cheap
26390396,Sam,Manhattan,40.75288,-73.97703,Entire home/apt,209,2,25,1.14,1,0,expensive
18213484,Raul,Manhattan,40.76671,-73.98849,Entire home/apt,300,15,8,0.37,1,30,expensive
85016972,Trinh,Manhattan,40.76495,-73.9853,Private room,160,3,6,0.27,1,0,medium
104300362,Cristina,Queens,40.75596,-73.89702,Private room,45,4,17,0.79,1,314,cheap
598896,Su,Brooklyn,40.71992,-73.96029,Entire home/apt,250,2,3,0.14,2,184,expensive
149962269,Lore,Queens,40.76381,-73.87748,Private room,60,1,0,0.0,1,359,cheap
34506361,Haley,Manhattan,40.7487,-73.97479,Shared room,120,1,47,2.2,2,365,medium
16323240,Oliver,Queens,40.7448,-73.92364,Private room,47,2,2,0.09,2,0,cheap
68992648,Mariaelena,Manhattan,40.81888,-73.94345,Private room,53,2,47,2.16,1,0,cheap
50855262,Fone,Queens,40.73612,-73.87822,Private room,55,3,10,0.47,3,0,cheap
75458625,Lidia,Queens,40.74722,-73.9186,Private room,78,2,20,0.91,4,365,cheap
4079889,Natalija,Brooklyn,40.71253,-73.96123,Private room,150,2,0,0.0,1,36,medium
8207362,Karina,Brooklyn,40.68989,-73.93747,Private room,60,1,21,0.95,2,82,cheap
150032863,Ayelet,Manhattan,40.79499,-73.97669,Private room,75,5,2,0.09,1,0,cheap
127345864,Charlene,Brooklyn,40.64051,-73.93224,Private room,38,7,37,1.92,4,29,cheap
150038776,Jeny,Queens,40.76462,-73.9319,Private room,35,1,16,1.37,1,95,cheap
44707578,Nick,Manhattan,40.81953,-73.95665,Entire home/apt,115,5,0,0.0,1,0,medium
150044472,Amar,Brooklyn,40.66163,-73.98265,Entire home/apt,159,2,5,0.26,2,0,medium
37904015,Louisa,Manhattan,40.72413,-73.98216,Private room,83,2,13,0.61,1,0,cheap
10262386,Dylan,Brooklyn,40.67963,-73.97849,Entire home/apt,225,3,12,0.55,1,47,expensive
5299551,Gabriella,Brooklyn,40.67781,-73.98083,Private room,70,2,7,0.32,1,0,cheap
83798461,Liam,Brooklyn,40.67518,-73.98119,Private room,70,1,4,0.18,1,0,cheap
71375344,Roselin,Manhattan,40.81301,-73.94502,Entire home/apt,125,4,9,0.94,1,245,medium
61391963,Corporate Housing,Manhattan,40.76136,-73.99361,Entire home/apt,125,30,6,0.29,91,314,medium
12584768,Blake,Brooklyn,40.71139,-73.96353,Private room,75,1,0,0.0,1,0,cheap
149722669,Robert,Queens,40.76096,-73.93836,Private room,55,4,0,0.0,1,0,cheap
6349846,Nick,Manhattan,40.71881,-73.98378,Entire home/apt,198,2,5,0.23,1,0,expensive
3002665,Zoe,Brooklyn,40.71459,-73.94485,Entire home/apt,200,1,17,0.77,2,87,expensive
19058010,Thomas,Brooklyn,40.69533,-73.9132,Entire home/apt,102,2,10,0.47,1,0,medium
5761096,Leah,Brooklyn,40.67556,-73.96427,Private room,80,1,1,0.05,1,0,cheap
130785115,Samuel,Manhattan,40.71822,-73.99263,Entire home/apt,140,6,0,0.0,1,0,medium
3273275,Gilles,Brooklyn,40.71967,-73.96001,Entire home/apt,155,2,6,0.27,1,4,medium
1961411,Vered,Manhattan,40.80672,-73.94648,Entire home/apt,200,4,2,0.09,1,0,expensive
41407057,Jason,Brooklyn,40.66675,-73.988,Entire home/apt,95,2,4,0.19,1,0,cheap
93025114,Estevan,Brooklyn,40.67969,-73.93974,Private room,35,3,0,0.0,1,0,cheap
48276935,Alex,Brooklyn,40.71229,-73.95782,Private room,150,1,0,0.0,1,0,medium
110348515,Pauline,Brooklyn,40.72965,-73.95707,Private room,98,2,7,0.34,1,0,cheap
26019828,Sonia,Manhattan,40.76078,-73.99683,Private room,79,5,1,0.05,2,0,cheap
31989023,Carmel,Manhattan,40.73166,-73.98299,Private room,87,3,6,0.27,1,0,cheap
40120855,Matthew,Manhattan,40.74943,-73.97945,Entire home/apt,210,2,14,0.64,1,13,expensive
3557641,Jed,Manhattan,40.80998,-73.93899,Entire home/apt,150,5,31,1.47,1,24,medium
12123995,Michal,Manhattan,40.76104,-73.99255,Entire home/apt,260,2,21,1.04,2,222,expensive
20625215,Caryn,Manhattan,40.80002,-73.94137,Entire home/apt,121,3,10,0.51,1,0,medium
52950465,Gal,Manhattan,40.7605,-73.99189,Entire home/apt,129,30,1,0.05,12,310,medium
85722766,Deniz,Brooklyn,40.71317,-73.94518,Entire home/apt,90,2,5,0.23,1,157,cheap
878546,Semih,Brooklyn,40.68859,-73.92238,Private room,100,2,8,0.38,1,0,cheap
9215509,Jj,Brooklyn,40.68939,-73.96474,Entire home/apt,250,5,6,0.28,2,354,expensive
95999344,Marie L,Brooklyn,40.60903,-73.91846,Entire home/apt,250,1,5,1.7,1,360,expensive
411697,Daniel,Brooklyn,40.68451,-73.96052,Entire home/apt,225,4,29,2.2,1,43,expensive
22565156,Melissa,Brooklyn,40.66689,-73.92806,Private room,45,21,1,0.05,1,44,cheap
9215509,Jj,Brooklyn,40.69072,-73.96539,Entire home/apt,165,14,4,0.19,2,179,expensive
118226205,Sahar,Brooklyn,40.71732,-73.94027,Private room,85,3,15,0.7,3,19,cheap
150345311,Haider  Galiya,Brooklyn,40.63498,-74.01966,Private room,75,1,39,1.81,1,0,cheap
8245913,John,Manhattan,40.78747,-73.96928,Entire home/apt,330,3,0,0.0,1,0,expensive
10220753,Kirstie,Brooklyn,40.65027,-74.01101,Private room,79,1,35,1.6,2,59,cheap
70932642,Alyssa,Manhattan,40.83571,-73.94756,Private room,78,2,4,0.28,1,0,cheap
16795575,Zack,Queens,40.75484,-73.82323,Private room,70,1,0,0.0,2,0,cheap
1963215,Michael,Brooklyn,40.68227,-73.99948,Entire home/apt,150,30,5,0.44,1,79,medium
139357580,Shuly,Queens,40.77156,-73.90521,Private room,60,1,48,2.27,8,128,cheap
92474771,Gustavo,Manhattan,40.8233,-73.94461,Private room,65,1,26,1.18,1,0,cheap
22721010,Gabrielle,Manhattan,40.84434,-73.94229,Entire home/apt,103,4,18,0.84,1,0,medium
7337775,Lauren,Brooklyn,40.67394,-73.94991,Private room,60,5,0,0.0,1,0,cheap
79534925,Eunice,Manhattan,40.77751,-73.95575,Private room,65,4,10,0.46,1,0,cheap
150482893,Devon,Brooklyn,40.71469,-73.93971,Private room,80,3,2,0.09,1,0,cheap
63312104,Max,Queens,40.74893,-73.82046,Private room,60,1,39,1.79,6,359,cheap
140293912,Awilda,Brooklyn,40.64674,-73.97947,Private room,137,3,5,0.23,3,0,medium
30347639,Derek,Brooklyn,40.66232,-73.9939,Entire home/apt,150,3,5,0.23,1,83,medium
3630017,Cherie,Manhattan,40.84594,-73.94039,Private room,65,2,0,0.0,1,0,cheap
733286,Doug,Manhattan,40.72232,-73.98055,Entire home/apt,225,14,1,0.05,1,0,expensive
71292398,Frances,Brooklyn,40.69827,-73.92493,Private room,50,3,2,0.1,1,0,cheap
15487773,Sorcha,Manhattan,40.74063,-73.99998,Private room,100,2,4,0.19,1,0,cheap
67268840,Men Yee,Brooklyn,40.65157,-74.01089,Entire home/apt,150,5,47,2.26,1,76,medium
150572903,Dimitri,Staten Island,40.64123,-74.08169,Private room,85,2,0,0.0,2,356,cheap
147196210,Dylan,Brooklyn,40.60303,-73.99596,Private room,69,2,45,2.05,1,324,cheap
76104209,Rated,Manhattan,40.70903,-74.01401,Entire home/apt,235,30,0,0.0,33,351,expensive
117287,Lara,Manhattan,40.76888,-73.98639,Private room,134,2,1,0.11,3,316,medium
127726243,Daniela,Brooklyn,40.71951,-73.95397,Entire home/apt,200,7,6,0.27,1,0,expensive
33782746,Lu,Manhattan,40.76846,-73.94461,Entire home/apt,150,4,1,0.05,1,0,medium
59974573,Taka,Queens,40.73742,-73.87027,Entire home/apt,99,4,5,0.23,2,5,cheap
143041708,Verna,Brooklyn,40.63568,-73.94746,Private room,70,4,0,0.0,1,88,cheap
150647463,Eréz,Brooklyn,40.69814,-73.93033,Private room,30,14,2,0.11,2,180,cheap
132158770,Leva,Manhattan,40.814,-73.96228,Entire home/apt,150,2,3,0.14,1,0,medium
47577509,Jennifer,Manhattan,40.76322,-73.94899,Private room,50,28,0,0.0,1,0,cheap
103477264,Orain,Queens,40.70791,-73.75625,Private room,45,1,30,1.37,1,0,cheap
75216989,Wenqin,Queens,40.76376,-73.83094,Private room,55,1,40,1.83,4,342,cheap
147059964,Candi,Brooklyn,40.69342,-73.95881,Private room,105,30,8,0.38,3,89,medium
52768036,Laura,Manhattan,40.72793,-73.98876,Private room,85,1,44,2.01,1,19,cheap
2492369,Nina,Brooklyn,40.69176,-73.97413,Entire home/apt,131,3,9,1.46,1,5,medium
3574249,Sasha,Brooklyn,40.66803,-73.97869,Entire home/apt,169,4,6,0.56,1,16,expensive
75248463,Jotham,Brooklyn,40.64521,-73.94751,Private room,58,2,9,0.42,4,49,cheap
25969105,Ghislain Serge,Brooklyn,40.69081,-73.92679,Private room,120,2,30,1.39,1,13,medium
149867246,Medea,Brooklyn,40.62072,-73.93265,Private room,75,1,1,0.16,2,342,cheap
17921511,Amit,Brooklyn,40.71168,-73.96338,Entire home/apt,99,3,2,0.09,1,0,cheap
42422823,Arina,Brooklyn,40.70163,-73.92366,Entire home/apt,120,4,3,0.14,1,0,medium
105828086,Nikki,Brooklyn,40.64104,-73.96337,Private room,45,2,45,2.06,4,17,cheap
25774748,Dong Ming,Queens,40.76407,-73.83052,Private room,89,1,4,0.2,2,179,cheap
150846601,William,Manhattan,40.74428,-73.97364,Entire home/apt,186,3,16,0.74,1,0,expensive
150116246,Chimme,Queens,40.75633,-73.92777,Private room,70,3,5,0.24,1,0,cheap
65302026,Enrique,Brooklyn,40.69686,-73.91431,Private room,35,1,0,0.0,1,0,cheap
49664910,Lilja,Brooklyn,40.69027,-73.96796,Entire home/apt,134,2,17,0.8,1,0,medium
127292,Elan,Queens,40.74205,-73.92394,Entire home/apt,99,30,7,0.39,1,38,cheap
89715420,J Beverly,Brooklyn,40.64399,-73.89315,Entire home/apt,85,7,11,0.64,1,1,cheap
119828457,Marlice,Brooklyn,40.6871,-73.90546,Private room,110,3,26,1.21,4,347,medium
27070796,Leonor And Luca,Brooklyn,40.71416,-73.95357,Entire home/apt,139,2,7,0.33,1,37,medium
12703148,Tiffany,Manhattan,40.77406,-73.94788,Entire home/apt,110,2,8,0.38,1,0,medium
10980826,Nish,Manhattan,40.75974,-73.98623,Private room,110,1,41,1.87,1,3,medium
